Farmer No.,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52,forecasted_week1,forecasted_week2,forecasted_week3,forecasted_week4,forecasted_week5,forecasted_week6,forecasted_week7,forecasted_week8,forecasted_week9,forecasted_week10,forecasted_week11,forecasted_week12,forecasted_week13,Error,Missing Weeks,Uncertainity Score,Certainity Score,Novelity Score,Mean Forecasted Revenue,Value Score,Stability Trend Score,Farmer Rating,Eligibility,Loan Amt.
734.0,0,0,0,1267,1779,1901,1711,1592,859,2301,1324,1748,1586,1827,1808,1250,1964,2388,2920,5203,5239,6757,5835,5865,5775,6317,8995,8644,11988,9726,9701,8919,9228,8336,5842,4711,3421,4565,4706,3995,3825,2859,2289,2070,2146,1711,1602,1422,1687,1833,1960,2247,2151.4637098638855,2054.5501381858717,1919.522505816501,1780.0018625174118,1708.1718001207964,1682.0675293981835,1654.0619735293324,1627.0059380270893,1617.4386434690823,1616.2571830760455,1611.1843144658094,1605.9085942464687,1605.342230598763,1.0,3,0.4,0.4,0.05,1740.9981864088647,False,-0.25993003284426913,0.19006996715573088,False,0.0
735.0,771,1026,1053,548,1982,1571,2064,431,558,1600,226,1211,0,4797,7839,11375,18966,16723,20113,23214,20221,23539,24635,26595,23928,24196,27454,19328,19122,18629,21433,10813,11361,11051,0,0,0,0,0,0,0,2658,1116,556,1431,336,0,156,4992,680,477,2062,1503.069350043819,920.0080817862193,920.0080817862193,920.0080817862193,920.0080817862193,920.0080817862193,920.0080817862193,920.0080817862193,920.0080817862193,920.0080817862193,920.0080817862193,920.0080817862193,920.0080817862193,3457.0,9,0.05,0.00011570726063060458,0.02,964.8589485752656,False,-0.13887301496588272,-0.11875730770525213,False,0.0
736.0,9469,9521,11920,16815,18947,22825,20108,19808,4258,2539,1953,1288,1500,1423,6148,3085,3247,2270,41643,63029,52612,46655,53685,66093,81090,95849,102220,95806,82092,89812,93100,83689,72618,46087,19832,22447,24422,23381,32781,22375,22755,23878,38459,19604,22471,22649,26645,26223,27281,29893,15143,37506,20335.404692630545,20335.404692630545,20335.404692630545,20335.404692630545,20335.404692630545,20335.404692630545,20335.404692630545,20335.404692630545,20335.404692630545,20335.404692630545,20335.404692630545,20335.404692630545,20335.404692630545,1.0,0,0.4,0.4,0.2,20335.404692630542,False,0.0,0.6000000000000001,True,79308.0
738.0,717,900,704,1554,905,3944,4848,7023,5900,11124,5782,5818,8905,8189,7439,7258,5409,3021,3385,5855,2623,4445,4630,5658,6818,6071,5008,6539,5676,5380,5613,4044,4327,5304,2462,1460,2049,2509,1693,837,1036,2871,1761,2493,2818,1711,1733,2568,3521,4242,3158,5754,4354.916049981268,4048.008894359449,4068.122669207351,4080.7744103990685,4104.585445831421,4016.512022348389,3917.740331414591,3727.7572645833425,3559.7706159069107,3345.2940513716203,3184.9135908188896,3011.2787398431415,2907.5536860814896,1.0,0,0.4,0.4,0.2,3717.479059395918,False,-0.28657716035835745,0.3134228396416426,False,0.0
739.0,1125,16370,13011,15812,8911,60007,27667,22272,6315,11489,10148,16403,12076,18063,64507,88819,93388,102466,257890,223450,177813,190137,132619,101477,107019,107586,107257,120726,110284,100816,83160,76380,10681,0,444,1525,1843,1354,1390,2356,2346,1317,972,0,0,0,137,456,1752,1627,2515,614,567.4142381661146,522.7291106752641,481.02926221469033,442.2915766089208,406.4248772316537,373.2971839800805,342.7541556059591,314.6313735281132,288.76236964817906,264.98374040113964,243.13828360090187,223.07680613015035,204.65904788921452,424.0,4,0.05,0.0009433962264150943,0.04,359.6301558215679,False,-0.2973635125685617,-0.2564201163421466,False,0.0
741.0,6738,819,1659,219,374,0,0,0,0,0,0,0,1415,1406,4584,21344,31588,34473,45048,54838,50206,59487,61418,64279,64103,65959,65765,75691,69373,69834,78636,60706,42388,22287,13540,9386,7643,2990,10430,2824,3232,9687,8402,3809,4242,8111,3121,2880,3194,2811,3902,5476,4143.151927273828,3152.5491663123926,3152.5491663123926,3152.5491663123926,3152.5491663123926,3152.5491663123926,3152.5491663123926,3152.5491663123926,3152.5491663123926,3152.5491663123926,3152.5491663123926,3152.5491663123926,3152.5491663123926,1.0,7,0.4,0.4,0.025,3228.7493786940418,False,-0.1388730149658828,0.28612698503411726,False,0.0
742.0,1134,815,979,2158,1994,4509,3837,4216,3329,3837,2286,2649,3523,2110,2715,2884,3795,4083,5611,6933,5685,4997,5849,9165,12361,10637,14419,12218,14392,12672,15616,11788,10077,6415,6076,6845,5638,3670,4307,5363,2570,3126,2300,2087,1024,1635,1047,651,727,1680,1410,1567,1829.2749083973217,2234.8925017035526,1977.7842926299509,2251.178243175355,2338.509228872545,2454.8295628129913,2386.1464766979075,2583.063956197712,2584.4021780908124,2660.443755240558,2675.8670835887365,2789.2069637314403,2796.3513368307495,1.0,0,0.4,0.4,0.2,2427.8423452284333,False,0.284031749971861,0.8840317499718611,True,6312.0
743.0,3590,2884,1618,2716,3803,6386,5855,5465,2117,5031,2055,2607,2485,14814,16529,4649,15216,11891,7503,11132,7384,8257,9389,11410,11720,8272,9326,19640,23688,34972,42358,32973,8842,0,0,1984,3601,3854,3345,3996,5987,10750,3617,1619,2461,3362,2198,3617,5197,4665,3525,5768,6191.138315271207,4527.494797665111,4102.3113466097575,4252.481735737692,4148.230075171319,4081.7588395248026,4214.3891326186995,4310.5299033622505,4307.557809573682,4303.947167644141,4308.2707975738385,4294.681068122948,4279.6929000801665,1.0,2,0.4,0.4,0.06666666666666667,4409.42183761197,False,-0.13031223903091055,0.3363544276357561,False,0.0
746.0,291,0,1768,1493,0,371,2151,7175,5147,6058,3929,6691,7199,4165,8199,14623,16414,16741,23908,21685,25524,26275,16177,12489,17654,23454,21343,17455,15247,4371,9714,6402,6486,243,748,0,8466,7570,0,581,315,2274,5158,3709,1726,564,1422,2515,2160,1680,950,942,1645.461597758029,1977.4266784922136,2101.1028916160726,2143.6046960123917,2157.8228596852327,2162.5370879779643,2164.095560783411,2164.6102744131686,2164.780213284106,2164.8363146940237,2164.854834636524,2164.860948285198,2164.862966464123,2.0,4,0.3,0.2,0.04,2103.1428403155737,False,0.19139238871533468,0.43139238871533464,False,0.0
748.0,15217,10394,18519,15339,14002,13093,3612,8060,0,0,0,0,0,14388,53646,62653,71435,72067,80662,80956,77872,81788,83635,88980,90799,95078,95135,98912,97289,93361,104993,87987,86514,101234,73890,59907,68001,53067,57109,46856,40970,50811,64825,57705,48432,64903,55377,46978,45720,38170,30286,40531,41318.06777282069,42119.380353286346,42936.233395497286,43768.92828739768,44617.77226197632,45483.07851062409,46365.16629868965,47264.3610832764,48180.99463332383,49115.40515201773,50067.937401574396,51038.94283044491,52028.77970298633,1.0,5,0.4,0.4,0.03333333333333333,46485.003667993515,True,0.29984799683210867,1.7331813301654422,True,211507.0
750.0,1381,504,2089,1400,205,869,1114,852,563,564,1042,894,525,1421,643,556,320,368,0,2044,4481,3073,6694,8857,13056,9682,20792,20108,20946,17859,21320,20535,14942,8817,5050,3551,2338,864,824,126,0,535,0,0,0,0,0,0,914,611,428,611,520.9148054449182,546.3698835374956,526.6513522429226,525.2856664646604,516.7349506383744,511.1716029150175,504.5267730441859,498.42361996471334,492.2123373718003,486.1511228593629,480.13552072089215,474.2059490456149,468.3449753311029,48556.0,8,0.05,8.237910865804433e-06,0.022222222222222223,503.93296612162004,False,-0.28774637390879726,-0.26551591377570927,False,0.0
755.0,153,298,79,0,0,0,1012,1306,743,1978,1554,1584,1642,2002,3069,7417,6273,7529,8650,9306,8883,10369,10336,12204,13032,13018,16880,17882,17506,16653,16814,15705,14392,10371,10358,13231,11114,10307,7073,7533,6802,7282,5847,4042,5967,5400,5604,4525,4527,3501,3620,3161,3179.893039325365,2949.960948009492,2880.685430905181,2705.6590003678193,2611.4840692149805,2493.7251090275035,2417.6607746578597,2332.181717896045,2262.2691499822176,2189.9563757690225,2128.372987353369,2070.3058155361873,2019.6640585027628,1.0,3,0.4,0.4,0.05,2480.1398828113697,False,-0.29489596251066713,0.15510403748933288,False,0.0
756.0,2763,1918,1364,1828,1012,1719,2940,1256,0,836,1316,3700,4807,5287,12690,16530,15003,14731,15998,18167,19399,20414,22788,15295,13864,12879,16577,21843,35052,33044,34707,26995,26316,19367,13207,14593,9281,9707,10765,7435,5798,8795,15164,17693,15546,15435,16562,13837,6435,7113,5390,11043,9337.359207488074,8449.094350356032,7960.80232793257,7683.533461042794,7523.027273884982,7429.041973281858,7373.631744695803,7340.831057346703,7321.3673512435835,7309.80108807444,7302.921970689426,7298.82847857569,7296.3918622591245,1.0,1,0.4,0.4,0.1,7663.587088220853,False,-0.23550617662941456,0.26449382337058547,False,0.0
757.0,27052,18004,35072,22102,13902,17176,19459,25360,14416,11522,0,0,0,0,0,0,6266,0,23449,44905,50726,52687,64755,79188,67437,69488,74024,74385,68047,60737,77583,71509,67655,45933,29777,27130,37206,28942,26399,22145,12757,18932,33221,23291,24224,28613,30184,17504,24898,18083,11063,12193,11540.748458183374,11073.15778409885,10688.522801293631,10370.35719936725,10105.91715674758,9885.233587876586,9700.423984001209,9545.195587942291,9414.481568275874,9304.171007707799,9210.90598366139,9131.927259518023,9064.955633858692,1.0,7,0.4,0.4,0.025,9925.846000964044,False,-0.2880845428040029,0.1369154571959971,False,0.0
758.0,2121,1218,1429,1137,265,0,0,392,0,2471,2168,1987,1700,2560,3798,3783,2585,3027,8007,12399,10076,11179,11834,15635,20104,23156,29062,27091,27337,26443,29986,24409,25061,17329,12490,16104,15762,18112,17827,17066,17690,16032,18551,15006,14001,14180,17648,16057,18239,17861,11073,20417,16784.806287951018,17890.3742248101,20646.16091570265,19492.1204917295,21563.59533605426,22362.44610268995,23024.560147823046,24569.13990730132,25404.174722719556,26657.943167717913,27963.415620504,29151.89611392077,30578.97051185235,1.0,3,0.4,0.4,0.05,23545.354119290496,False,0.297598872542033,0.747598872542033,True,91827.0
759.0,5256,5832,7061,3699,2800,280,647,0,328,1091,510,431,395,3632,4880,5533,7082,5833,7323,6570,6176,8530,7928,5534,5114,6482,6703,8224,9549,4162,4295,5325,6814,8141,9068,9393,9006,8674,9636,9561,9292,7836,6450,6249,6698,5711,5241,4797,4222,3612,2949,2585,2256.2544469147983,1959.2988338147632,1693.426434527621,1456.750043867288,1247.2594265010098,1062.8735512175951,901.4869731934701,761.0099950240506,639.4024798185219,534.7014008231272,445.0423883163398,368.6756744212958,303.97694031464835,1.0,1,0.4,0.4,0.1,1048.4737375965024,False,-0.2929649901642403,0.2070350098357597,False,0.0
760.0,81786,82713,92238,76059,61453,74889,75690,73446,38806,135766,77315,98732,119412,115222,124367,196015,244839,198857,262203,274380,178924,181302,203306,195991,199734,187536,208572,133404,144523,149603,129595,136210,117307,72600,45586,41556,36896,24684,22594,21497,12178,7352,7071,10084,2121,6329,7061,9364,27415,28594,19443,49072,36602.14214849872,33321.42244744564,36196.22942954982,35635.64941203177,35083.75123682142,34540.400446065294,34005.464664292165,33478.8135661627,32960.31884471855,32449.854180123166,31947.295208886757,31452.519493567874,30965.406492944196,2.0,0,0.3,0.2,0.2,33741.482120854474,False,-0.2671726276764603,0.13282737232353975,False,0.0
762.0,24416,202834,181816,131735,59506,93749,80719,51615,22858,38113,11748,11870,21024,96090,123894,165161,156564,142115,133628,125621,144232,137330,150122,172311,202991,181598,185837,179596,283440,166297,159171,135316,126022,97346,38760,26836,23196,17735,5726,13561,8559,10707,6504,11467,9900,10038,4818,6966,12119,12377,3873,9551,12499.164879186637,13371.779670756414,6553.202928909126,10877.278582579336,10435.935073765904,11838.433280285266,7561.609243077761,10449.601505164343,9115.24262360056,10483.59467154219,7747.205976233442,9672.169853648504,8282.479804787583,1.0,0,0.4,0.4,0.2,9914.438314887466,False,-0.14046773744088017,0.4595322625591199,False,0.0
766.0,1244,1703,4147,3439,4159,8255,5562,6193,6081,14226,9990,4998,10206,11913,4041,3478,1431,1736,1744,9971,8696,7331,10506,8852,9113,6950,9267,8321,1478,331,3811,0,0,619,1975,2856,1265,210,0,0,0,0,498,4970,5202,4992,4480,4268,5764,4766,1806,5613,2349.5620770566675,2079.9470732454784,2358.5944850107758,1662.8248373232414,1513.9755273761793,1476.35973910004,1466.4279236209873,1463.7747414113478,1463.0637465584946,1462.8730552844465,1462.8218996949147,1462.8081756656734,1462.8044937213035,10.0,6,0.05,0.04,0.028571428571428574,1668.1413673130423,False,-0.23344807445541074,-0.16487664588398215,False,0.0
769.0,10661,9758,19634,20443,14931,20897,27217,24286,18234,32860,15984,18620,24329,42715,37883,54534,72343,50060,54324,60154,58598,55976,63857,52797,57303,52935,63350,63634,62103,55823,38506,32215,11211,8490,782,1187,0,3325,5330,11292,10932,3648,6079,12016,3217,394,0,5247,3854,4663,5130,9097,11450.56810578841,11333.899566823362,11333.899566823362,11333.899566823362,11333.899566823362,11333.899566823362,11333.899566823362,11333.899566823362,11333.899566823362,11333.899566823362,11333.899566823362,11333.899566823362,11333.899566823362,2061.0,2,0.05,0.0001940805434255216,0.06666666666666667,11342.87406982067,False,-0.13887301496588267,-0.07201226775579049,False,0.0
770.0,201,609,2525,782,1130,6516,3593,2928,0,3244,11908,18165,26182,26909,34909,52792,49921,36635,52445,51745,45536,29448,30676,27311,27751,27663,24608,29052,29626,26960,20370,12720,8634,1117,651,1612,1345,2197,1440,3275,1427,2263,0,1519,6445,3841,0,3082,1137,0,812,904,247.2596539255217,241.17363310061808,235.23741289580397,229.44730613575993,223.79971640087786,218.2911357934103,212.91814275860355,207.67739995946098,202.56565220381688,197.57972442243306,192.71651969686206,187.97301733585277,183.34627099910284,3196352.0,4,0.05,1.2514266263540438e-07,0.04,213.84504504831722,False,-0.2997443317286718,-0.2597442065860092,False,0.0
771.0,17494,6998,12590,12961,9011,11283,18456,27116,13960,36027,25985,27081,17592,25023,34985,35457,34736,33072,44270,51834,47855,48179,56869,52188,60377,56236,64781,61264,52787,31931,38704,24779,17626,11419,7990,10702,7464,5285,3774,3108,1487,924,196,1263,1407,2538,2223,3346,8662,5833,1157,7590,8056.512018621439,8489.396901389555,8889.23763991416,9256.374095936224,9591.728569351513,9896.651245003837,10172.788112166045,10421.971580166874,10646.132493532723,10847.231381830567,11027.206381496484,11187.935187927627,11331.208518036536,3.0,0,0.2,0.13333333333333333,0.2,9985.721086567199,False,0.2960446857742483,0.6293780191075817,True,38944.0
772.0,15646,16328,12581,21676,36933,63694,75464,83833,42301,73262,55096,62231,39827,32122,22085,25583,31493,40346,33691,34973,41165,43037,26629,33779,61292,59939,56987,52066,57493,55226,53987,26148,35710,27570,13914,5760,0,0,0,0,0,0,0,13708,17882,15434,14681,20609,18950,19641,9856,7569,7630.295535845647,7682.273098539507,7727.0326274067165,7765.541470307654,7798.646785531062,7827.08785991475,7851.507933656709,7872.465281522588,7890.443414203016,7905.860343252077,7919.0769070392225,7930.404190288137,7940.11009130409,774.0,7,0.05,0.000516795865633075,0.025,7826.211195293168,False,0.29112283578319614,0.31663963164882925,False,0.0
773.0,14591,17703,22404,21261,21816,28173,28456,32610,15701,44275,25619,20231,23072,15325,17948,39250,48670,7436,7511,2296,3881,1758,1678,1638,1695,3357,5043,6183,7258,6095,7286,6120,4890,6090,6097,9490,65438,76587,60198,66954,29541,48549,45266,32889,20390,0,0,8613,35242,40879,39603,39310,23151.670216903945,10109.48656865931,10109.48656865931,10109.48656865931,10109.48656865931,10109.48656865931,10109.48656865931,10109.48656865931,10109.48656865931,10109.48656865931,10109.48656865931,10109.48656865931,10109.48656865931,3350.0,2,0.05,0.00011940298507462687,0.06666666666666667,11112.731464678129,False,-0.13887301496588278,-0.07208694531414149,False,0.0
774.0,30332,82314,121200,121305,69909,110624,132171,128748,71474,153749,96508,110718,86510,203318,672154,667555,504133,301122,434614,342714,393329,287424,285467,360463,261717,263251,305036,342629,221252,238807,154142,90499,91458,32075,1157,0,5244,5181,3807,6011,3230,2676,5058,4724,5400,4589,5156,5099,4981,5063,2934,8378,6248.491688715913,6434.06515070009,6130.775593048832,5951.694263548352,5752.015906611179,5565.026144166972,5382.721792080857,5206.713434900063,5036.3850270770345,4871.646119535806,4712.291710361497,4558.150823980754,4409.051725651201,1.0,1,0.4,0.4,0.1,5404.5407215675805,False,-0.2980448831812479,0.20195511681875214,False,0.0
775.0,547,523,291,547,288,288,355,884,666,497,0,0,0,7871,11125,10414,11613,13801,14645,18301,22156,13377,15158,8689,14359,15253,10887,12381,14330,8570,7287,5456,6054,6435,6508,6824,6812,6177,4693,5750,3911,4404,5579,3793,4860,3747,5006,4115,3100,555,2142,1151,1344.7671720420888,1511.0001872230075,1649.6598464983954,1762.4527516817702,1852.483959007357,1923.3286243296004,1978.479212275836,2021.0658026537,2053.7503822822478,2078.720131104705,2097.7300164954863,2112.164798829885,2123.1040151679636,1.0,3,0.4,0.4,0.05,1885.285146122465,False,0.28005465521304845,0.7300546552130485,True,4902.0
776.0,9273,5207,9903,17415,13090,14811,15747,13667,2796,7278,2232,2680,2151,2799,3173,2774,7134,7271,7101,15829,20067,14832,16805,19938,17954,14196,20619,19864,17538,11531,9425,2680,3887,1359,2373,4201,3463,4443,2282,3981,3550,2474,2439,2742,5283,7063,4529,4961,4378,4222,2452,3814,3949.8261200245684,4212.783628124836,4448.079383473552,4656.674910841796,4840.155602146816,5000.4814214567805,5139.795216018992,5260.282652576386,5364.075264390732,5453.187653046621,5529.480595169448,5594.6430268738995,5650.187234477436,1.0,0,0.4,0.4,0.2,5007.665592970913,False,0.2924826825942855,0.8924826825942855,True,13020.0
777.0,0,0,0,0,8794,7730,10362,7760,0,2097,0,0,0,0,14792,19677,25770,15533,22846,38727,44902,48375,86703,93299,84588,81318,100926,106026,107341,82630,97227,79581,72188,56340,58651,64094,75795,76099,89823,82932,80117,70852,86466,85237,75648,82158,76558,68688,51166,52063,55955,53549,55459.76408324377,54440.1248027762,55428.05711496077,55054.944292882064,55617.53283572776,55548.95662236218,55917.88957154392,55995.30812097367,56278.58040110066,56428.42899421415,56676.39741927503,56864.562658386065,57100.7554386615,1.0,9,0.4,0.4,0.02,55908.56171970061,True,0.278688515309878,1.698688515309878,True,254384.0
778.0,0,5126,4969,7783,1489,9682,6409,8968,7586,17136,10780,15394,8898,14731,18250,21147,21890,19510,28717,36382,28384,19043,15941,19994,39707,27048,63660,66266,61727,38497,50858,26189,26147,4046,0,1750,5136,931,0,915,0,433,1300,0,0,0,0,0,3189,4141,2249,3741,2137.7665396675698,2279.0975562099,2429.772182480538,2590.4081388135673,2761.6639839794184,2944.241815076376,3138.8901459160415,3346.4069757032653,3567.643060591203,3803.5054015238816,4054.9609626653732,4323.040635660012,4608.843465975918,3561800.0,9,0.05,1.123027682632377e-07,0.02,3229.710835712544,False,0.29833246464988383,0.3183325769526521,False,0.0
779.0,306,576,5459,4507,3188,5337,7812,6541,5719,15242,6973,6470,3716,9201,6471,12043,6560,4732,8584,18298,14552,14721,14786,15860,12577,11900,14962,18617,19954,14079,16071,13282,18183,10994,4228,3249,1678,1109,1132,1542,1193,438,957,1131,1538,1761,2440,2128,5100,4053,1123,5473,5420.548746096946,3584.367921351382,4309.301880006639,4402.699814824183,3995.8929630030043,4020.945794160857,4018.3373590778656,3911.4432672368985,3870.0326490518664,3841.550853371534,3796.6457073304364,3762.929819096883,3736.267879456145,2.0,0,0.3,0.2,0.2,4051.612665697279,False,-0.1824271369637626,0.21757286303623743,False,0.0
